,name,time,tweet
274,Dwi yuniar maharani,2022-05-23 00:40:12+00:00,"@AREAJULID Pak polisi beserta jajarannya daripada grebek hotel dan kos-kosan, mending tindak lanjuti kasus kekerasan seksual kek gini."
275,Laskar Cyber Army,2022-05-23 00:28:05+00:00,"membuat peraturan yang secara ""tersirat"" merupakan paham mereka. 
Demikian juga di Eksekutif  dan Yudikatif.
Salah… https://t.co/Ge7JP6PWdK"
276,datanglahuang,2022-05-23 00:27:47+00:00,@queerkunoichi @Prambors nanya pengalaman liburan sama nanya pernah kena kekerasan seksual disamain?? Gak simpateti… https://t.co/vclyJCrA4R
277,CiMel PR⟬⟭⟬⟭F,2022-05-22 23:54:28+00:00,"Yang dimaksud dengan Tindak Pidana Kekerasan Seksual (TPKS) adalah segala perbuatan yang: 
(1) memenuhi unsur tinda… https://t.co/F0x7UJ8HzG"
278,Indonesia Maju,2022-05-22 23:50:54+00:00,"Apresiasi bagi media yang beritakan kekerasan seksual. 
#Jokowi 
#ProAnakDanPerempuan 
#IndonesiaMaju https://t.co/GskPZyX08o"
279,Yusril,2022-05-22 23:40:32+00:00,"15. Penyuluh Hukum Kanwil Kemenkumham Sulsel, Erna: Dari beberapa kasus kekerasan yang dialami perempuan adalah kek… https://t.co/BFbYCcqmTu"
280,Republika.co.id,2022-05-22 23:36:06+00:00,Kerja sama antarlembaga tangani dugaan kekerasan seksual di Luwu Timur diapresiasi  https://t.co/FlGu2OrKQE
281,Es Je We Enjoyer,2022-05-22 23:28:02+00:00,Trus apa dong pekerjaan yg bisa dilakukan oleh bang gopar saat ini? Sbagaimana dia adalah org entertain dan pernah… https://t.co/NUEyMvRQAl
282,Redya Nurahman,2022-05-22 23:26:03+00:00,@AREAJULID @alissaprameswar Berita-berita kekerasan seksual yang dipilih untuk dianalisis umumnya masih menggunakan… https://t.co/K6WROdzCj9
283,IG: @rctvcirebon,2022-05-22 22:15:48+00:00,"Anak jalanan dan korban kekerasan seksual, diberikan pelatihan praktek sablon di Yayasan Rumah Aman Wadkref, Desa B… https://t.co/rcaEsacLlf"
284,Darla | #SudahBooster,2022-05-22 21:56:53+00:00,@rizkaapriliank @nagata04 @ksnoofoxies Wkwkwk nah lo tuh sama aja kek makhluk2 yg menyembunyikan fakta soal kekeras… https://t.co/Sk8pLEEErG
285,wi,2022-05-22 21:49:56+00:00,"Wtf?? ga habis pikir sama temen temennya, kayaknya emang anak anak di Indonesia perlu diedukasi masalah kekerasan s… https://t.co/2HFNezZEYO"
286,pemalu,2022-05-22 21:03:25+00:00,"@ConversationIDN pelaku kekerasan seksual yg korbannya cowo, pelakunya bisa cewe bisa juga cowo
ada cowo yg mentaln… https://t.co/7lfV22zxXg"
287,Zahari,2022-05-22 18:39:04+00:00,"46/46 Dengan pengakuan Irine bahwa kekerasan seksual yg saya lakukan terjadi di jam kerja di mata banyak saksi, mes… https://t.co/tjOBhrcidu"
288,Zahari,2022-05-22 18:35:33+00:00,"39/46 Dengan kemunculan saya di media sosial ini, dan jika penjelasan ini dibaca oleh kawan2 perempuan buruh migran… https://t.co/ZiSydCHI7I"
289,Zahari,2022-05-22 18:35:32+00:00,36/46 Dalam kasus ini jelas saya tdk punya kekuasaan kedudukan lebih tinggi dr Irine. Saya bukan atasan dia. Dan sa… https://t.co/4VLpTDSgyF
290,Zahari,2022-05-22 18:35:31+00:00,34/46 Bagi saya tdk masuk akal korban kekerasan seksual yg biasanya trauma berhubungan dg pelaku justru masih berhu… https://t.co/325o3gMdmi
291,Zahari,2022-05-22 18:32:42+00:00,"23/46 Apalagi terkait percobaan perkosaan. Jika mengacu keterangan Irine, artinya ini usaha saya yang kesekian kali… https://t.co/3T5kE1z2Yh"
292,Ocean,2022-05-22 16:21:32+00:00,Rot in hell! Neraka dunia dan akhirat buat pelaku kekerasan seksual dan semua pendukungnya!!!!!!!!
293,pitpit,2022-05-22 16:19:57+00:00,ada yg punya kontak layanan pengaduan buat kekerasan seksual?
294,Tholib,2022-05-22 15:43:26+00:00,"Lanjuuut...

Liat tuh muka smua pelaku kekerasan seksual, pencabulan, pemerkosaan, pedofil, dll. Rata2 bermuka ""ora… https://t.co/gdHJEs7PxV"
295,Tholib,2022-05-22 15:43:23+00:00,"Entah harus brp bnyk kejadian lg, hingga kita semua bisa sadar tentang bahaya video porno. 

Kasus kekerasan seksua… https://t.co/FCD9pL66CJ"
296,Awan Hitam,2022-05-22 15:13:38+00:00,RUU TPKS tambahkan alat bukti kasus kekerasan seksual. https://t.co/7TSY6wj3Qg
297,Tri Rahayu,2022-05-22 15:07:51+00:00,RUU TPKS tambahkan alat bukti kasus kekerasan seksual. https://t.co/abq31ipeoh
298,Khanza,2022-05-22 15:02:50+00:00,RUU TPKS tambahkan alat bukti kasus kekerasan seksual. https://t.co/Sc3D8vy5Fg
299,Pejabat Harian,2022-05-22 15:00:19+00:00,RUU TPKS tambahkan alat bukti kasus kekerasan seksual. https://t.co/nkHCz6gHAR
300,jason_mamogi,2022-05-22 14:49:17+00:00,RUU TPKS tambahkan alat bukti kasus kekerasan seksual. https://t.co/sNhB2L1zp7
301,Gun Fiend,2022-05-22 14:37:03+00:00,@0kurrrrrrrrrr @Prambors FYI GH ini kalo pagi dulu di HRR Jadi psatir handal di topik sosial politik yg gw cerna se… https://t.co/PXAZsZHk6i
302,Nur Retno,2022-05-22 14:14:14+00:00,"bener2 deh indonesia darurat kekerasan seksual pada anak-anak. 
Pada gila x ya anak2 kecil yg d jadiin korban Ya Allah.."
303,Harian Kompas,2022-05-22 14:06:43+00:00,"KA (20), SU (21), dan SA (22) bergantian melakukan kekerasan seksual terhadap kenalannya di kontrakan di Kabupaten… https://t.co/ppdW8obJxS"
304,Tokyu 8612F,2022-05-22 13:30:57+00:00,"@JoySFFRNG @salahsambungya @stafsuscolonial Survey ini valid, bukan survey abal2 ala pendukung @jokowi sm… https://t.co/JOU8BF3wug"
305,diahiraSUNY,2022-05-22 13:17:52+00:00,"Foto Saturday Nite with LETSS Talk 
Live on Instagram Edisi #37 dgn tema ""Kebijakan Penanganan Kekerasan Seksual &amp;… https://t.co/Np7K6Efko0"
306,LETSSTALK Sexualities,2022-05-22 13:17:01+00:00,"Foto Saturday Nite with LETSS Talk 
Live on Instagram Edisi #37 dgn tema ""Kebijakan Penanganan Kekerasan Seksual &amp;… https://t.co/1ufdOEX3MY"
307,ZERO-system,2022-05-22 12:47:40+00:00,"fraksi yang menolak UU kekerasan seksual adalah

PKS

Lets not forget https://t.co/uaNQiTj0rh"
308,Cornelis (still problematic),2022-05-22 12:27:52+00:00,prevalensi kekerasan seksual terhadap perempuan seberapa gedeknya yah skarang? itu aja deh dijawab dulu yak
309,™,2022-05-22 12:19:27+00:00,@PantauManCity @benmendy23 Gak ada tempat buat pelaku kekerasan seksual
310,Lindungi Keluarga,2022-05-22 12:01:01+00:00,Anda juga dapat melihat jumlah kasus kekerasan dan kejahatan seksual di sekitar anda melalui peta di home https://t.co/OJ9b8CDtOc
311,HopeHelps UI,2022-05-22 12:00:23+00:00,"Let Hope Helps You.⁣⁣⁣⁣
⁣⁣⁣⁣
#HopeHelps⁣⁣⁣⁣
#HopeHelpsUI⁣⁣⁣⁣
Pengada Layanan Tanggap dan Pencegahan Kekerasan Seksu… https://t.co/zn9o6mZbfx"
312,HopeHelps UI,2022-05-22 12:00:21+00:00,"Untuk memahami lebih jauh mengenai fenomena ini, baca selengkapnya Kajian HopeHelps UI berjudul Kekerasan Seksual d… https://t.co/QOR3J0lYvk"
313,HopeHelps UI,2022-05-22 12:00:07+00:00,"Aktivisme dikenal sebagai suatu hal yang bersifat progresif dan idealis, namun ancaman kasus kekerasan seksual dala… https://t.co/30wBqQyqJt"
314,HopeHelps UI,2022-05-22 12:00:03+00:00,"[KEKERASAN SEKSUAL DALAM LINGKARAN AKTIVISME: FENOMENA REGRESIF DALAM KELOMPOK PROGRESIF] 

Sebuah utas singkat ten… https://t.co/8Cz2y5TSKc"
315,Balipuspanews.com,2022-05-22 11:43:30+00:00,KemenPPPA Pastikan Upaya Pendampingan dan Pemulihan Korban Kekerasan Seksual di Luwu https://t.co/bwUeLdfvjk
316,andrea ataraxia.,2022-05-22 11:10:09+00:00,"at that moment, dia lagi ada issue soal kekerasan/kejahatan seksual dan i state kalo i always take myself on victim… https://t.co/zl1ArCFUXn"
317,The Conversation Indonesia,2022-05-22 10:47:58+00:00,Kasus KS yang dialami oleh seorang pegawai KPI tahun lalu mengingatkan kita pada satu fakta yang sering dihindari:… https://t.co/oc9dcKJvoy
318,KATAKU,2022-05-22 10:45:05+00:00,@VIVAcoid Anti LGBT sok suci 🤔 tapi maling  nya korupsi nya pemerkosaan nya kekerasan seksual nya banyak di negara… https://t.co/inGSmhbGIb
319,uc🅰️y,2022-05-22 10:21:41+00:00,"@bujyang itu tentang marlina yang mau dimacem²in sm penjahat gitu, terus dia mau membela harga dirinya gitu.. banya… https://t.co/cQjJqmTaLp"
320,may,2022-05-22 10:06:32+00:00,Karena berita kekerasan tuh sering muncul di timeline dan dua atau tiga hari lalu ada berita kasus kekerasan seksua… https://t.co/uyE68iofnZ
321,Kompas.com,2022-05-22 10:05:02+00:00,Seorang pengunjuk rasa bertelanjang dada kedapatan berlari ke karpet merah di Festival Film Cannes untuk memprotes… https://t.co/aVec9xnSgk
322,Nadia Agustina,2022-05-22 09:41:29+00:00,@Berani_SpeakUp @bangjodak @mesmoryzing @iqbalpaz @Prambors waktu itu kata mb Kartika yg juga kenal Gofar ada beber… https://t.co/2K7mV9IBNZ
